word,frequency,length,probability,information_content
bullet,22,6,3.390781390158719e-05,14.8480227002476
talking,66,7,0.00010172344170476158,13.263060199526445
bullets,13,7,2.0036435487301523e-05,15.607014600743806
fired,26,5,4.0072870974603046e-05,14.607014600743806
coworkers,2,9,3.0825285365079266e-06,18.307454318884897
fail,22,4,3.390781390158719e-05,14.8480227002476
spots,18,5,2.774275682857134e-05,15.137529317442585
map,7,3,1.0788849877777744e-05,16.500099396827295
miles,96,5,0.0001479613697523805,12.722491818163741
territory,16,9,2.4660228292063413e-05,15.307454318884897
forbidden,9,9,1.387137841428567e-05,16.137529317442585
fly,20,3,3.082528536507927e-05,14.985526223997535
proceed,11,7,1.6953906950793596e-05,15.8480227002476
targets,9,7,1.387137841428567e-05,16.137529317442585
pie,10,3,1.5412642682539634e-05,15.985526223997535
nothing,324,7,0.0004993696229142841,10.967604316000273
ever,231,4,0.00035603204596666553,11.45570527746884
mesh,4,4,6.165057073015853e-06,17.307454318884897
possession,17,10,2.6201492560317378e-05,15.219991477634558
cryptographic,1,13,1.5412642682539633e-06,19.307454318884897
rate,161,4,0.0002481435471888881,11.976537440770281
crew,15,4,2.311896402380945e-05,15.40056372327638
copy,19,4,2.9284021096825305e-05,15.059526805441312
match,29,5,4.4696663779364936e-05,14.449473323757326
fragment,6,8,9.24758560952378e-06,16.722491818163743
carries,11,7,1.6953906950793596e-05,15.8480227002476
compare,17,7,2.6201492560317378e-05,15.219991477634558
notes,44,5,6.781562780317438e-05,13.8480227002476
requires,32,8,4.9320456584126825e-05,14.307454318884897
including,94,9,0.00014487884121587255,12.752865467207261
minimum,42,7,6.473309926666647e-05,13.915136896106137
sitting,73,7,0.00011251229158253932,13.117629760004881
beside,73,6,0.00011251229158253932,13.117629760004881
bomb,14,4,2.157769975555549e-05,15.500099396827293
released,16,8,2.4660228292063413e-05,15.307454318884897
gadgets,3,7,4.62379280476189e-06,17.722491818163743
properly,33,8,5.086172085238079e-05,14.263060199526445
operated,17,8,2.6201492560317378e-05,15.219991477634558
wires,10,5,1.5412642682539634e-05,15.985526223997535
seals,1,5,1.5412642682539633e-06,19.307454318884897
handles,5,7,7.706321341269817e-06,16.985526223997535
damage,17,6,2.6201492560317378e-05,15.219991477634558
posture,11,7,1.6953906950793596e-05,15.8480227002476
game,39,4,6.010930646190457e-05,14.02205210002265
rigid,24,5,3.699034243809512e-05,14.722491818163741
black,181,5,0.0002789688325539674,11.807608431801693
statuary,2,8,3.0825285365079266e-06,18.307454318884897
figures,75,7,0.00011559482011904725,13.078635628389017
lean,17,4,2.6201492560317378e-05,15.219991477634558
tall,43,4,6.627436353492042e-05,13.8811895641828
angular,15,7,2.311896402380945e-05,15.40056372327638
sniffing,1,8,1.5412642682539633e-06,19.307454318884897
swung,42,5,6.473309926666647e-05,13.915136896106137
saw,276,3,0.0004253889380380939,11.198929862106729
binoculars,1,10,1.5412642682539633e-06,19.307454318884897
tiny,35,4,5.3944249388888715e-05,14.178171301939932
distant,23,7,3.544907816984116e-05,14.783892362827885
rain,57,4,8.785206329047591e-05,13.474564304720156
squall,7,6,1.0788849877777744e-05,16.500099396827295
sheet,27,5,4.161413524285701e-05,14.552566816721429
reached,123,7,0.00018957550499523748,12.364939813545659
layer,9,5,1.387137841428567e-05,16.137529317442585
clouds,28,6,4.315539951111098e-05,14.500099396827293
earth,128,5,0.0001972818263365073,12.307454318884897
degrees,71,7,0.0001094297630460314,13.157707199380216
horizon,20,7,3.082528536507927e-05,14.985526223997535
obscured,6,8,9.24758560952378e-06,16.722491818163743
seen,197,4,0.00030362906084603077,11.685402499428521
aborigines,7,10,1.0788849877777744e-05,16.500099396827295
fastened,4,8,6.165057073015853e-06,17.307454318884897
concentration,39,13,6.010930646190457e-05,14.02205210002265
pathos,1,6,1.5412642682539633e-06,19.307454318884897
watching,56,8,8.631079902222195e-05,13.500099396827293
waited,63,6,9.709964889999969e-05,13.330174395384981
thickened,5,9,7.706321341269817e-06,16.985526223997535
began,222,5,0.00034216066755237985,11.513038452534792
move,111,4,0.00017108033377618992,12.513038452534792
drifting,9,8,1.387137841428567e-05,16.137529317442585
slant,3,5,4.62379280476189e-06,17.722491818163743
burning,43,7,6.627436353492042e-05,13.8811895641828
band,21,4,3.236654963333323e-05,14.915136896106137
lope,2,4,3.0825285365079266e-06,18.307454318884897
chasing,3,7,4.62379280476189e-06,17.722491818163743
cloud,24,5,3.699034243809512e-05,14.722491818163741
mercilessly,1,11,1.5412642682539633e-06,19.307454318884897
wolf,5,4,7.706321341269817e-06,16.985526223997535
pack,15,4,2.311896402380945e-05,15.40056372327638
abandoned,9,9,1.387137841428567e-05,16.137529317442585
cow,16,3,2.4660228292063413e-05,15.307454318884897
followed,121,8,0.00018649297645872956,12.388591081610304
jeep,11,4,1.6953906950793596e-05,15.8480227002476
games,15,5,2.311896402380945e-05,15.40056372327638
alter,11,5,1.6953906950793596e-05,15.8480227002476
angle,47,5,7.243942060793627e-05,13.752865467207261
trot,1,4,1.5412642682539633e-06,19.307454318884897
sometimes,137,9,0.00021115320475079298,12.209422235924372
guessed,15,7,2.311896402380945e-05,15.40056372327638
skirt,17,5,2.6201492560317378e-05,15.219991477634558
gulley,1,6,1.5412642682539633e-06,19.307454318884897
gait,3,4,4.62379280476189e-06,17.722491818163743
impossible,58,10,8.939332755872987e-05,13.449473323757326
convey,6,6,9.24758560952378e-06,16.722491818163743
stride,10,6,1.5412642682539634e-05,15.985526223997535
runner,1,6,1.5412642682539633e-06,19.307454318884897
style,46,5,7.089815633968231e-05,13.783892362827885
verve,2,5,3.0825285365079266e-06,18.307454318884897
human,186,5,0.00028667515389523717,11.768295507776866
run,128,3,0.0001972818263365073,12.307454318884897
dangling,4,8,6.165057073015853e-06,17.307454318884897
legs,52,4,8.014574194920609e-05,13.607014600743806
swinging,13,8,2.0036435487301523e-05,15.607014600743806
head,294,4,0.00045313169486666525,11.107781974048534
target,24,6,3.699034243809512e-05,14.722491818163741
motion,43,6,6.627436353492042e-05,13.8811895641828
stumbling,7,9,1.0788849877777744e-05,16.500099396827295
wonderfully,6,11,9.24758560952378e-06,16.722491818163743
graceful,8,8,1.2330114146031706e-05,16.307454318884897
controlled,23,10,3.544907816984116e-05,14.783892362827885
skimming,2,8,3.0825285365079266e-06,18.307454318884897
ran,109,3,0.000167997805239682,12.539269994107972
avoiding,8,8,1.2330114146031706e-05,16.307454318884897
hummocks,2,8,3.0825285365079266e-06,18.307454318884897
seeking,24,7,3.699034243809512e-05,14.722491818163741
low,162,3,0.00024968481145714206,11.967604316000273
intercepted,2,11,3.0825285365079266e-06,18.307454318884897
ten,125,3,0.00019265803353174543,12.34167003422281
beneath,48,7,7.398068487619024e-05,13.722491818163741
raising,28,7,4.315539951111098e-05,14.500099396827293
shouting,23,8,3.544907816984116e-05,14.783892362827885
capering,1,8,1.5412642682539633e-06,19.307454318884897
died,56,4,8.631079902222195e-05,13.500099396827293
studying,26,8,4.0072870974603046e-05,14.607014600743806
shouted,35,7,5.3944249388888715e-05,14.178171301939932
bent,27,4,4.161413524285701e-05,14.552566816721429
mouth,91,5,0.00014025504841111067,12.7996596786862
water,298,5,0.0004592967519396811,11.088285798422737
cranelike,1,9,1.5412642682539633e-06,19.307454318884897
figure,179,6,0.00027588630401745946,11.82363854162064
lordly,2,6,3.0825285365079266e-06,18.307454318884897
generous,16,8,2.4660228292063413e-05,15.307454318884897
gesture,25,7,3.853160670634908e-05,14.663598129110174
discoverer,1,10,1.5412642682539633e-06,19.307454318884897
stood,191,5,0.000294381475236507,11.73002549084915
beckoned,6,8,9.24758560952378e-06,16.722491818163743
closest,7,7,1.0788849877777744e-05,16.500099396827295
fellows,14,7,2.157769975555549e-05,15.500099396827293
trotted,5,7,7.706321341269817e-06,16.985526223997535
swooped,5,7,7.706321341269817e-06,16.985526223997535
puddle,1,6,1.5412642682539633e-06,19.307454318884897
sucked,6,6,9.24758560952378e-06,16.722491818163743
aborigine,7,9,1.0788849877777744e-05,16.500099396827295
cruelest,1,8,1.5412642682539633e-06,19.307454318884897
ugly,18,4,2.774275682857134e-05,15.137529317442585
thousands,16,9,2.4660228292063413e-05,15.307454318884897
salt,21,4,3.236654963333323e-05,14.915136896106137
pan,7,3,1.0788849877777744e-05,16.500099396827295
hideous,10,7,1.5412642682539634e-05,15.985526223997535
huge,26,4,4.0072870974603046e-05,14.607014600743806
swept,23,5,3.544907816984116e-05,14.783892362827885
winds,6,5,9.24758560952378e-06,16.722491818163743
soil,34,4,5.2402985120634756e-05,14.219991477634558
bare,25,4,3.853160670634908e-05,14.663598129110174
ridges,4,6,6.165057073015853e-06,17.307454318884897
fifty,65,5,0.00010018217743650762,13.285086505856443
sixty,32,5,4.9320456584126825e-05,14.307454318884897
yards,24,5,3.699034243809512e-05,14.722491818163741
ravines,1,7,1.5412642682539633e-06,19.307454318884897
moves,15,5,2.311896402380945e-05,15.40056372327638
scuttling,1,9,1.5412642682539633e-06,19.307454318884897
sand,22,4,3.390781390158719e-05,14.8480227002476
moonlike,1,8,1.5412642682539633e-06,19.307454318884897
quality,73,7,0.00011251229158253932,13.117629760004881
wanders,1,7,1.5412642682539633e-06,19.307454318884897
looks,39,5,6.010930646190457e-05,14.02205210002265
hospitable,3,10,4.62379280476189e-06,17.722491818163743
softened,4,8,6.165057073015853e-06,17.307454318884897
saltbush,1,8,1.5412642682539633e-06,19.307454318884897
bluebush,1,8,1.5412642682539633e-06,19.307454318884897
peaceful,11,8,1.6953906950793596e-05,15.8480227002476
hills,29,5,4.4696663779364936e-05,14.449473323757326
roll,21,4,3.236654963333323e-05,14.915136896106137
softly,28,6,4.315539951111098e-05,14.500099396827293
malignancy,1,10,1.5412642682539633e-06,19.307454318884897
landscape,10,9,1.5412642682539634e-05,15.985526223997535
beautifully,7,11,1.0788849877777744e-05,16.500099396827295
described,95,9,0.00014642010548412653,12.73759871055395
australian,8,10,1.2330114146031706e-05,16.307454318884897
charles,60,7,9.24758560952378e-05,13.40056372327638
bean,1,4,1.5412642682539633e-06,19.307454318884897
tells,20,5,3.082528536507927e-05,14.985526223997535
started,143,7,0.00022040079036031676,12.147582982106508
trip,43,4,6.627436353492042e-05,13.8811895641828
single,137,6,0.00021115320475079298,12.209422235924372
paddock,1,7,1.5412642682539633e-06,19.307454318884897
mile,38,4,5.856804219365061e-05,14.059526805441312
owned,38,5,5.856804219365061e-05,14.059526805441312
sheep,11,5,1.6953906950793596e-05,15.8480227002476
grazer,1,6,1.5412642682539633e-06,19.307454318884897
equipped,18,8,2.774275682857134e-05,15.137529317442585
knowledge,100,9,0.00015412642682539632,12.663598129110174
outback,3,7,4.62379280476189e-06,17.722491818163743
countryside,7,11,1.0788849877777744e-05,16.500099396827295
looked,338,6,0.0005209473226698396,10.906574882602714
beautiful,68,9,0.00010480597024126951,13.219991477634558
park,26,4,4.0072870974603046e-05,14.607014600743806
gentle,18,6,2.774275682857134e-05,15.137529317442585
slopes,5,6,7.706321341269817e-06,16.985526223997535
soft,41,4,6.31918349984125e-05,13.949902314266815
tree,38,4,5.856804219365061e-05,14.059526805441312
clumps,6,6,9.24758560952378e-06,16.722491818163743
appalling,6,9,9.24758560952378e-06,16.722491818163743
horrible,11,8,1.6953906950793596e-05,15.8480227002476
rushed,17,6,2.6201492560317378e-05,15.219991477634558
happened,111,8,0.00017108033377618992,12.513038452534792
cool,30,4,4.62379280476189e-05,14.40056372327638
rained,3,6,4.62379280476189e-06,17.722491818163743
fence,20,5,3.082528536507927e-05,14.985526223997535
lay,107,3,0.0001649152767031741,12.56598733248375
birds,26,5,4.0072870974603046e-05,14.607014600743806
hopping,3,7,4.62379280476189e-06,17.722491818163743
branch,27,6,4.161413524285701e-05,14.552566816721429
sky,51,3,7.860447768095213e-05,13.635028976913402
peeping,2,7,3.0825285365079266e-06,18.307454318884897
countless,7,9,1.0788849877777744e-05,16.500099396827295
riders,7,6,1.0788849877777744e-05,16.500099396827295
mummified,1,9,1.5412642682539633e-06,19.307454318884897
bodies,42,6,6.473309926666647e-05,13.915136896106137
attempted,20,9,3.082528536507927e-05,14.985526223997535
hike,2,4,3.0825285365079266e-06,18.307454318884897
slowly,93,6,0.00014333757694761859,12.768295507776866
lost,116,4,0.00017878665511745974,12.449473323757326
tortured,5,8,7.706321341269817e-06,16.985526223997535
heat,63,4,9.709964889999969e-05,13.330174395384981
driven,21,6,3.236654963333323e-05,14.915136896106137
mad,28,3,4.315539951111098e-05,14.500099396827293
constant,47,8,7.243942060793627e-05,13.752865467207261
unfulfilled,1,11,1.5412642682539633e-06,19.307454318884897
promise,29,7,4.4696663779364936e-05,14.449473323757326
deceived,4,8,6.165057073015853e-06,17.307454318884897
pitiless,2,8,3.0825285365079266e-06,18.307454318884897
error,23,5,3.544907816984116e-05,14.783892362827885
waste,20,5,3.082528536507927e-05,14.985526223997535
organism,5,8,7.706321341269817e-06,16.985526223997535
falters,1,7,1.5412642682539633e-06,19.307454318884897
misperceives,1,12,1.5412642682539633e-06,19.307454318884897
weakens,1,7,1.5412642682539633e-06,19.307454318884897
gives,66,5,0.00010172344170476158,13.263060199526445
odd,54,3,8.322827048571402e-05,13.552566816721429
boulder,9,7,1.387137841428567e-05,16.137529317442585
seeing,74,6,0.00011405355585079329,13.098000953255948
drifted,7,7,1.0788849877777744e-05,16.500099396827295
cities,65,6,0.00010018217743650762,13.285086505856443
towns,44,5,6.781562780317438e-05,13.8480227002476
seaports,2,8,3.0825285365079266e-06,18.307454318884897
confined,11,8,1.6953906950793596e-05,15.8480227002476
vast,29,4,4.4696663779364936e-05,14.449473323757326
reservations,4,12,6.165057073015853e-06,17.307454318884897
justifiably,3,11,4.62379280476189e-06,17.722491818163743
wish,80,4,0.00012330114146031707,12.985526223997535
zoo,7,3,1.0788849877777744e-05,16.500099396827295
extremely,31,9,4.777919231587287e-05,14.353258008498022
fugitive,3,8,4.62379280476189e-06,17.722491818163743
shunning,1,8,1.5412642682539633e-06,19.307454318884897
camps,13,5,2.0036435487301523e-05,15.607014600743806
corroborees,2,11,3.0825285365079266e-06,18.307454318884897
strange,68,7,0.00010480597024126951,13.219991477634558
pitch,12,5,1.849517121904756e-05,15.722491818163741
persuaded,13,9,2.0036435487301523e-05,15.607014600743806
friend,102,6,0.00015720895536190427,12.635028976913402
bush,4,4,6.165057073015853e-06,17.307454318884897
ambiguous,20,9,3.082528536507927e-05,14.985526223997535
negotiation,2,11,3.0825285365079266e-06,18.307454318884897
rancher,13,7,2.0036435487301523e-05,15.607014600743806
expert,14,6,2.157769975555549e-05,15.500099396827293
arrangements,21,12,3.236654963333323e-05,14.915136896106137
drove,49,5,7.55219491444442e-05,13.69274447476969
rover,3,5,4.62379280476189e-06,17.722491818163743
asphalt,2,7,3.0825285365079266e-06,18.307454318884897
road,152,4,0.00023427216877460244,12.059526805441312
onto,45,4,6.935689207142836e-05,13.815601222555223
smaller,48,7,7.398068487619024e-05,13.722491818163741
tire,12,4,1.849517121904756e-05,15.722491818163741
marks,21,5,3.236654963333323e-05,14.915136896106137
glance,37,6,5.7026777925396646e-05,14.098000953255948
panel,12,5,1.849517121904756e-05,15.722491818163741
realize,36,7,5.548551365714268e-05,14.137529317442585
gimbaled,1,8,1.5412642682539633e-06,19.307454318884897
compass,6,7,9.24758560952378e-06,16.722491818163743
welded,2,6,3.0825285365079266e-06,18.307454318884897
rocked,6,6,9.24758560952378e-06,16.722491818163743
gently,21,6,3.236654963333323e-05,14.915136896106137
back,736,4,0.001134370501434917,9.783892362827885
bounced,11,7,1.6953906950793596e-05,15.8480227002476
navigating,1,10,1.5412642682539633e-06,19.307454318884897
flatland,1,8,1.5412642682539633e-06,19.307454318884897
navigate,1,8,1.5412642682539633e-06,19.307454318884897
damned,18,6,2.774275682857134e-05,15.137529317442585
get,517,3,0.0007968336266872991,10.293433848569963
flat,47,4,7.243942060793627e-05,13.752865467207261
chaps,1,5,1.5412642682539633e-06,19.307454318884897
landmarks,3,9,4.62379280476189e-06,17.722491818163743
wash,27,4,4.161413524285701e-05,14.552566816721429
palm,4,4,6.165057073015853e-06,17.307454318884897
your,494,4,0.000761384548517458,10.359087087300221
speedometer,1,11,1.5412642682539633e-06,19.307454318884897
northeast,6,9,9.24758560952378e-06,16.722491818163743
southwest,5,9,7.706321341269817e-06,16.985526223997535
simple,110,6,0.00016953906950793596,12.526094605360239
kept,123,4,0.00018957550499523748,12.364939813545659
repeating,8,9,1.2330114146031706e-05,16.307454318884897
memorize,3,8,4.62379280476189e-06,17.722491818163743
hopeless,9,8,1.387137841428567e-05,16.137529317442585
